crop_type,soil_type,region,season,farm_size_acres,temperature_C,rainfall_mm,soil_moisture_percent,humidity_percent,groundwater_availability,irrigation_type
Maize,Clayey Loam,Arid,Zaid,0.5725171569249166,36.26562035975739,50.29434809413715,72.93889707046282,41.4683300159119,Low,Manual
Grapes,Clayey Loam,Sub-Humid,Rabi,26.209212718364622,16.524941677768133,440.68283634669365,79.46017350805216,48.8924566034065,High,Sprinkler
Vegetable,Loam,Humid,Rabi,20.041712280375805,17.506446047788966,617.9739405980089,48.99181387802044,42.40914040022679,Medium,Flood
Wheat,Clayey Loam,Semi-Arid,Rabi,32.81619600614137,18.71826969162776,287.6280858726054,65.05258725011814,87.41312241431059,Low,Drip
Rice,Sandy,Semi-Arid,Rabi,12.031087450369762,22.1884406558631,132.93377243745147,34.889554215195815,30.89730152569076,High,Drip
Grapes,Clay,Sub-Humid,Rabi,38.56548078394943,11.419772656030569,685.8145032872897,16.0591456690316,30.75643307608364,Medium,Flood
Grapes,Sandy,Sub-Humid,Zaid,3.7936191643675277,35.773202769081806,555.4897426624816,60.4789331437087,77.24417928021151,High,Flood
Rice,Sandy,Humid,Zaid,10.182980689251043,43.36331183777345,806.9953733610005,78.02312831448513,80.76149074221289,Medium,Flood
Barley,Loam,Semi-Arid,Rabi,25.767286616474074,16.567274449084294,336.63394948511836,75.2739798736644,48.36919336644871,Low,Drip
Grapes,Silty,Sub-Humid,Kharif,31.250983528551597,26.51102533221924,625.9503849373247,27.33941215935306,87.7451445870863,Medium,Flood
Maize,Sandy,Humid,Zaid,31.513174204687623,33.66175719575362,717.5297150209611,19.220721815273766,52.79974501933062,Medium,Flood
Grapes,Clay,Humid,Kharif,36.2286411334997,35.6308822204304,1092.8091340935755,17.9042790283519,42.422809188917256,Medium,Flood
Grapes,Loam,Sub-Humid,Kharif,2.1676469402814886,38.80179478403406,556.42657074802,54.783039870761165,28.7590521709131,Medium,Flood
Cotton,Clayey Loam,Sub-Humid,Rabi,9.839020609380468,16.603397617834332,408.94634018432714,78.22893088959358,45.86878034854834,Medium,Sprinkler
Cotton,Loam,Semi-Arid,Zaid,27.89943573103619,36.968407734479186,119.01546888985251,23.2275902312119,46.128420821911924,Low,Drip
Maize,Clay,Humid,Zaid,13.112976027075623,44.85222166135307,932.6468690952731,43.13249033845374,53.60345860018648,High,Flood
Grapes,Clayey Loam,Sub-Humid,Kharif,47.26593016205728,36.683483683634485,473.12234982019504,79.24640099565686,27.62437730037474,High,Sprinkler
Vegetable,Loam,Humid,Kharif,39.45486591282075,25.962753504681018,848.0484261179271,48.89199473033586,74.35959671440494,Low,Drip
Wheat,Clay,Sub-Humid,Rabi,18.067655200855114,18.987488129844802,619.7068176102894,24.134186657309563,81.19431264794319,Low,Drip
Cotton,Loam,Arid,Zaid,36.98050824451502,38.83888905788663,93.42313076647213,19.737579598806782,61.223303299870324,High,Drip
Sugarcane,Sandy,Arid,Zaid,15.011362184918115,33.45567935441114,77.82181149768257,61.67908022665586,25.018860703980703,Medium,Drip
Rice,Loam,Arid,Zaid,28.969352832014952,43.37825922024839,71.58127379298877,75.00005367770234,93.69574302594171,Medium,Drip
Barley,Clay,Arid,Rabi,29.800046948674844,22.924443606716643,33.229950830371955,60.78500947691678,25.98905169975839,High,Drip
Maize,Sandy,Arid,Kharif,43.27863215931198,26.903711848372176,134.4633448212754,65.93488804249483,46.74207949888141,High,Drip
Maize,Loam,Arid,Zaid,43.293607119561806,35.460099450940106,98.60085327735159,19.746415091063106,83.43392243272271,Medium,Drip
Vegetable,Clay,Arid,Rabi,43.28983573166207,16.185167885965985,104.50849098309138,31.92043168978693,40.621646389889555,Low,Drip
Sugarcane,Clay,Semi-Arid,Rabi,37.01743376442488,12.67424842323982,363.72369647864696,11.778053129625818,89.46522624218892,High,Sprinkler
Grapes,Loam,Semi-Arid,Zaid,23.61042664910159,39.982594506459435,354.8046574663397,38.3304858441184,49.641842293520746,Medium,Sprinkler
Cotton,Sandy,Humid,Rabi,41.51621419570471,23.1888630874259,1065.0574496391896,51.18162193815788,27.61669144629804,High,Flood
Maize,Sandy,Arid,Kharif,44.466041149341386,38.553267644011555,6.394637050274637,69.86141905262424,32.610895735805904,Low,Drip
Maize,Clay,Sub-Humid,Kharif,35.63372774040267,39.31993551367637,421.616480294966,51.626586792918395,46.796630244428265,Low,Drip
Wheat,Silty,Arid,Rabi,38.32320940829449,15.978210990765,3.0932701114332497,37.96560153010165,82.66971798510681,Medium,Drip
Vegetable,Clay,Humid,Zaid,39.41126834458077,38.70898134169173,1010.784250486899,65.99327490931206,83.82594321630978,Low,Drip
Barley,Sandy,Humid,Rabi,47.53402848971761,24.809420724943916,744.8627782972435,50.21086882444796,83.24062837996726,Low,Drip
Sugarcane,Sandy,Arid,Zaid,34.00714731070163,28.49248653365541,3.0740423083321256,60.758854882756765,83.44020779897912,Medium,Drip
Wheat,Loam,Arid,Kharif,17.654089193574315,31.546466076877053,96.14882954073288,63.41034548969742,60.09849963212025,Low,Drip
Rice,Sandy,Humid,Kharif,19.64173224706286,31.713658114825098,1099.401715849246,20.814161735271036,37.678481304531616,High,Flood
Barley,Clayey Loam,Sub-Humid,Zaid,36.36398342709146,41.979051180985145,515.1397766016672,18.967042837233635,29.25417241825391,Low,Drip
Vegetable,Sandy,Sub-Humid,Kharif,8.94055974796174,44.640967979815045,302.69622543562684,56.153169069345545,73.68382274596365,Low,Drip
Grapes,Silty,Semi-Arid,Kharif,33.86297163432604,28.364642359858177,174.04547675348337,39.45832426082471,60.33436958865223,High,Drip
Maize,Clayey Loam,Sub-Humid,Kharif,7.271260165092317,26.43803279655534,444.06093258203526,56.6059586982963,71.94402516917667,High,Sprinkler
Wheat,Clay,Sub-Humid,Rabi,20.647969978996002,17.62057739282536,384.7396297735334,26.24239838399622,41.90447243762585,High,Sprinkler
Maize,Sandy,Sub-Humid,Zaid,16.45897375097215,44.99485256420417,635.2690688831646,68.96293250822308,85.47396022943056,High,Flood
Wheat,Silty,Semi-Arid,Zaid,37.967369253856745,38.45110722349235,141.47822833540067,29.062850116777774,59.43854041798347,Medium,Drip
Sugarcane,Clay,Semi-Arid,Rabi,48.37085153401663,22.95035694410413,262.75932651157046,62.374547520951204,20.42171647035218,Low,Drip
Barley,Loam,Semi-Arid,Kharif,6.127406572781348,31.769866296572555,214.91048680593252,71.75647461299744,66.15706822492702,Low,Drip
Maize,Silty,Arid,Kharif,30.713674486575155,33.76853224196982,47.6431815805092,44.5088805488169,82.84377546413376,High,Drip
Grapes,Loam,Sub-Humid,Kharif,33.29364335675754,26.25302862153033,385.9937547003997,18.49885770811856,76.02554441018874,Low,Drip
Vegetable,Silty,Humid,Zaid,8.291502073125526,35.151398072439875,673.7254837202662,69.81679509866176,63.35726981960194,Medium,Flood
Barley,Clay,Humid,Kharif,27.42682476901214,41.05516193487643,971.6101252013032,20.47220013986002,79.01470428053491,Medium,Flood
Grapes,Sandy,Humid,Kharif,31.691087941275057,30.32309640904863,726.4023293653363,74.8333618324677,34.90566809672323,Low,Drip
Barley,Clay,Semi-Arid,Rabi,36.94871312995469,14.206899908386951,199.6744807397645,59.14163717323307,91.61953823212741,High,Drip
Maize,Sandy,Sub-Humid,Rabi,15.35455940509331,14.44355099313325,653.1869822592705,61.884966679345574,37.152885286259554,Medium,Flood
Barley,Clay,Humid,Zaid,17.794863262640508,32.487136321585254,1082.3916322592643,20.43351701504919,48.33522241569845,Medium,Flood
Sugarcane,Clay,Arid,Zaid,9.651881598630418,42.47460665166569,77.31254433240831,17.308242130975263,25.58581123917767,Low,Drip
Maize,Silty,Sub-Humid,Zaid,29.508878397794362,43.26747887421674,422.98558119631264,73.22853942601358,50.81029902309257,Low,Drip
Sugarcane,Clayey Loam,Sub-Humid,Kharif,30.320155901732303,44.777751431761764,693.8978651326986,59.6487043304794,91.34628472139818,Medium,Flood
Cotton,Loam,Arid,Zaid,43.39119439396557,28.192296116445238,32.988427162284744,46.64678409391951,93.77400031115663,Medium,Drip
Sugarcane,Loam,Sub-Humid,Kharif,25.14010564256712,44.107345614623476,304.80823607089997,68.53878788042863,61.13436065276701,Medium,Sprinkler
Barley,Silty,Semi-Arid,Zaid,12.156299384712865,42.31050135775575,110.42133479378292,37.570635589853,47.95321338296715,Medium,Drip
Maize,Loam,Humid,Kharif,22.745346883532314,36.100497104064694,999.4685926214795,22.83331328271493,26.96395487784384,Low,Drip
Vegetable,Sandy,Arid,Zaid,6.600530654706287,29.394774412270674,85.5341381078432,10.791408162551257,70.4963337911799,Low,Drip
Grapes,Sandy,Sub-Humid,Rabi,16.297467065213546,17.042347471715644,445.44721554640444,67.22102553140137,85.71551074984869,High,Drip
Sugarcane,Clay,Arid,Zaid,35.661483061808035,37.85447207314362,20.320419924063465,57.287741351430675,49.53214409624543,Low,Drip
Barley,Loam,Arid,Rabi,45.49405847196384,22.69869217973363,13.006204145464489,74.68951147850501,77.32323941384035,Medium,Drip
Grapes,Sandy,Semi-Arid,Rabi,26.984345837998955,12.663523522144766,368.56554601677925,59.945299262551096,49.729276397426716,Low,Drip
Grapes,Sandy,Humid,Rabi,28.006434368135558,22.231618697319547,861.5594834197772,76.05214669986124,88.18505566676339,Low,Drip
Barley,Loam,Arid,Kharif,11.67814328672751,30.77727980887221,96.90644443953894,59.55336744213846,70.36741122663682,High,Drip
Barley,Sandy,Arid,Zaid,3.6572115158910488,28.43913567542949,45.62661382973217,64.28463578649533,76.78667634241287,High,Drip
Maize,Clay,Humid,Zaid,13.418775027354178,34.35746191425199,765.9443276102327,14.400053889662088,79.33694576316503,Medium,Flood
Grapes,Silty,Arid,Zaid,13.953282611278839,44.36292345987829,147.74799586576552,37.08838464742138,76.45320597280697,Low,Drip
Cotton,Silty,Semi-Arid,Rabi,39.84455895122181,24.554900089559542,113.92933140170175,27.808931459491095,50.66688760290435,Medium,Drip
Barley,Silty,Arid,Kharif,32.15534413977895,33.02589097257599,80.2285304496919,43.13035161113204,21.592286875547963,Medium,Drip
Wheat,Loam,Sub-Humid,Kharif,32.01271055571474,38.68136754792877,549.476673321444,63.4152778178044,90.76505161083054,Medium,Sprinkler
Cotton,Silty,Arid,Kharif,8.586147329824508,31.257903961500745,86.93497439308338,34.18911270142114,60.498077986582985,Medium,Drip
Rice,Silty,Humid,Zaid,39.17322216235686,41.87355468834453,1085.8137556648148,46.21302908046124,44.885709317715595,Low,Drip
Sugarcane,Loam,Semi-Arid,Rabi,18.58171938385727,24.905382631102462,284.42121516274676,48.666530578512685,44.58910112161254,Low,Drip
Maize,Loam,Sub-Humid,Kharif,48.522613560589235,29.32780476682018,682.8956660626795,47.8926869161831,68.90095594482726,Medium,Flood
Maize,Sandy,Semi-Arid,Zaid,49.33061209094581,28.58188322808897,103.11105018769166,42.02899734249708,90.18631440774159,Medium,Drip
Grapes,Sandy,Arid,Rabi,47.736452916576134,19.783741070966045,37.389293593722854,30.971279639328976,84.14102196770008,High,Drip
Maize,Silty,Arid,Rabi,47.67045032609995,16.61467941744262,146.05085973119796,42.108315193606344,59.75616005904336,Low,Drip
Wheat,Clay,Arid,Kharif,0.9856393986798284,43.96456666578641,118.86575510994088,51.14915675168628,84.94856967337613,Medium,Manual
Barley,Clay,Humid,Kharif,43.252390565632844,44.29491782727837,958.508700682383,67.07645087079416,26.48025203539071,High,Flood
Grapes,Clayey Loam,Humid,Zaid,15.899409747354763,29.586577923053998,751.6074466502384,63.97204264063634,85.80507720060298,Medium,Flood
Wheat,Loam,Semi-Arid,Zaid,33.476732071606875,34.38876098016461,222.01224129153732,35.08262834923949,21.525795246068437,High,Drip
Rice,Clayey Loam,Semi-Arid,Kharif,0.838402307858461,28.99428132265129,275.0903944764501,63.08700561108067,31.614730918989814,Low,Drip
Rice,Clayey Loam,Semi-Arid,Rabi,19.013020677392035,23.789136366268018,294.068775067831,21.658391484990812,41.2097962197915,High,Drip
Cotton,Clay,Sub-Humid,Rabi,9.273453683275202,12.990410373668444,654.4217224519945,65.95446613774014,44.06670096708617,High,Flood
Barley,Clay,Arid,Zaid,44.90782786123,31.456461940339,105.92505648377795,32.16241479587413,44.509698280628086,Medium,Drip
Rice,Clayey Loam,Arid,Rabi,36.386172619123194,12.820559669366654,24.15428506798923,47.53365939005338,93.58657860012093,Medium,Drip
Barley,Clayey Loam,Arid,Zaid,1.3471720006721164,35.621340038967546,95.41776643862468,14.231658595351924,28.920599514037747,Medium,Manual
Cotton,Clayey Loam,Sub-Humid,Rabi,43.638637027254674,21.687492962893092,371.4567962342318,37.275325557772305,58.349882398672904,Low,Drip
Sugarcane,Clayey Loam,Sub-Humid,Zaid,25.111548632311784,42.657849150143875,356.85239747682186,11.58998778747677,92.91672060795113,High,Sprinkler
Barley,Clay,Sub-Humid,Rabi,46.58337862417463,22.11025681496897,688.1458584696342,49.01988623488922,70.87547215409806,High,Flood
Cotton,Silty,Humid,Kharif,23.875397355297284,25.83718697478323,672.9164638670882,30.075248174054522,94.00453794771414,Low,Drip
Vegetable,Clay,Semi-Arid,Zaid,24.165918948563082,29.719780200848746,293.1770043428097,33.41183706505407,86.3103472466236,High,Drip
Barley,Clayey Loam,Humid,Rabi,5.581322609584614,13.03484287184512,644.2888299649776,46.46887637414879,94.1161214686836,Medium,Flood
Barley,Silty,Sub-Humid,Zaid,40.01301892700144,33.6844377640015,468.4277932036114,60.77944942808397,77.53690476058966,Medium,Sprinkler
Grapes,Sandy,Semi-Arid,Zaid,5.131163660852194,33.180439819253635,226.0449738545733,18.003159418060434,42.35983430619832,High,Drip
Wheat,Clayey Loam,Arid,Rabi,18.241420222090625,21.57960603573899,19.071888873953064,66.41845384255522,91.65544572426627,Medium,Drip
Rice,Clayey Loam,Sub-Humid,Kharif,47.59868533118198,32.4562690235556,527.7145912384537,69.07121936882122,82.23646706286814,Low,Drip
Maize,Loam,Sub-Humid,Kharif,9.922085014274156,32.616251589038676,606.1823701799176,43.82731402541774,89.42892051253725,High,Flood
Cotton,Clayey Loam,Semi-Arid,Kharif,48.49620688897571,41.96764607977313,141.0405942109426,30.388950108450814,42.76521573815516,High,Drip
Wheat,Silty,Arid,Zaid,20.57915279903354,40.000296788807546,33.59348276063015,33.12069360776893,85.42121666765131,Medium,Drip
Grapes,Clay,Sub-Humid,Zaid,18.802940410626157,31.802731160286175,403.21980688724693,21.636011695257586,69.95177594553762,Low,Drip
Barley,Loam,Sub-Humid,Zaid,31.59837207690278,30.932925920081395,615.7354034379989,22.519967937935807,90.99875625418818,Low,Drip
Wheat,Sandy,Sub-Humid,Kharif,36.94673447743848,34.533409923192174,565.3840392518991,29.65521592479614,69.34381526353076,Medium,Flood
Rice,Loam,Semi-Arid,Kharif,8.264883317618846,44.77524275473253,114.99808525147495,60.26483718879736,59.939752929814695,High,Drip
Maize,Clayey Loam,Semi-Arid,Kharif,19.992234852349036,43.553671966927126,278.0347455853216,17.12906008402632,44.43696812773035,Low,Drip
Rice,Loam,Semi-Arid,Zaid,30.424790717279357,36.9420918613461,209.5042521577617,42.65025425010691,87.24861225912834,Medium,Drip
Cotton,Sandy,Arid,Kharif,9.84060034136896,27.04242198656471,113.00250356888013,66.08409869488656,33.7398196414654,High,Drip
Barley,Sandy,Sub-Humid,Kharif,27.369094958612134,30.260760384901022,368.8773816448344,18.745670874538,78.90262018340343,Medium,Drip
Vegetable,Clayey Loam,Arid,Kharif,26.049902512462086,31.338060088564287,117.48200765495835,58.059078478049834,32.60548604782853,Medium,Drip
Maize,Sandy,Humid,Rabi,1.3595976074167864,16.34959147821203,752.6652108628401,60.28593370089351,27.47332036638824,High,Flood
Rice,Sandy,Arid,Zaid,25.975845167728014,31.038048455959647,134.1678928235237,18.31490949270637,40.95913664900984,High,Drip
Rice,Clay,Sub-Humid,Kharif,11.223293950763017,44.387405820369324,660.3244483781189,62.42285696255131,89.47778365291474,Low,Drip
Cotton,Sandy,Sub-Humid,Rabi,26.59600751884503,24.006410256817627,381.114999301932,16.9925157776289,53.74079875666362,Medium,Drip
Maize,Clayey Loam,Humid,Kharif,4.863015689604207,34.63934319240184,841.7963453759351,66.16227267189956,56.10794865168464,Low,Drip
Barley,Clay,Semi-Arid,Kharif,24.17334967966666,25.445109890586984,330.89389280456226,38.53847397497025,92.63003012261933,Medium,Sprinkler
Sugarcane,Clayey Loam,Humid,Rabi,4.229663127993387,18.32594848770684,874.2110270859205,41.95159059380622,54.586708096997235,High,Flood
Grapes,Sandy,Humid,Rabi,29.694466934134415,10.0272442673346,602.9705359373348,30.402473779848123,32.59164918374003,Medium,Flood
Maize,Clay,Sub-Humid,Zaid,45.08541250799452,31.796495060282915,355.11858710949696,58.94161460270145,34.20726479623082,High,Sprinkler
Vegetable,Clay,Arid,Kharif,19.57284746566888,37.3655691656508,96.0446255495627,56.44548862581655,26.50216709872737,High,Drip
Cotton,Silty,Semi-Arid,Rabi,9.452471820712638,16.699771457592092,109.18398396912366,19.991384910421683,49.48202089215677,High,Drip
Maize,Sandy,Arid,Zaid,34.59616041567343,30.765945934538813,60.20544410980907,15.516801445019322,61.01041806564757,Low,Drip
Cotton,Silty,Sub-Humid,Rabi,36.71410340263426,11.327808245712115,339.7967030538334,25.073058350242803,53.54294814749366,Medium,Sprinkler
Wheat,Clay,Sub-Humid,Zaid,14.34129739790493,44.97358585173846,443.58436585371487,51.300518231246365,41.154625874089504,Low,Drip
Wheat,Sandy,Semi-Arid,Zaid,9.328831122095924,41.94809819920633,103.84398898186936,42.265513098334175,53.193921192737626,High,Drip
Sugarcane,Loam,Semi-Arid,Rabi,32.95218857668794,22.940969688876173,248.1494770960804,17.01417743861198,84.8878239353766,High,Drip
Wheat,Sandy,Humid,Rabi,36.96286494919456,17.181130939641356,978.7726917429034,71.60771154807753,86.79061888479475,Medium,Flood
Vegetable,Clayey Loam,Semi-Arid,Kharif,32.766308613585316,35.9653389373496,130.5458252460343,20.70956431848819,55.413503360449475,High,Drip
Barley,Clay,Sub-Humid,Rabi,49.69279293353752,15.674373286439069,595.0555904078095,56.40544835262957,81.14363258318593,Medium,Flood
Vegetable,Loam,Sub-Humid,Zaid,34.266664042867696,34.236952568239026,507.7692871581762,51.31552661649062,67.2012943270659,High,Sprinkler
Rice,Loam,Arid,Rabi,12.654935375959894,11.779838057541856,114.43633766443547,11.86604074531192,20.597042597419357,High,Drip
Vegetable,Silty,Sub-Humid,Kharif,47.670366612960464,39.12105203910762,525.2794386426715,73.90525661082022,24.289422753603496,Medium,Sprinkler
Barley,Silty,Sub-Humid,Rabi,9.735616015387096,20.442138907494034,684.3079975560108,21.067335171229335,62.724672704030674,Low,Drip
Barley,Clayey Loam,Sub-Humid,Zaid,3.1122034996287176,41.299770781550265,310.2030391814853,62.428574330567905,23.942634409216204,High,Sprinkler
Wheat,Clayey Loam,Semi-Arid,Rabi,16.013934143512234,11.330556008243663,372.4130309446282,34.888492496282566,51.70402420423656,High,Sprinkler
Wheat,Silty,Arid,Zaid,30.484001330715277,36.803772899458735,115.61969079110499,62.73296355326381,27.5849003509959,Medium,Drip
Grapes,Sandy,Arid,Rabi,20.976455948004766,20.20954588670099,76.66571645093684,55.30380206058798,39.316432875904695,Low,Drip
Wheat,Silty,Semi-Arid,Rabi,37.600815704212515,18.72528961275846,277.7309356373694,73.4259375462091,51.58363781507223,Medium,Drip
Vegetable,Sandy,Sub-Humid,Zaid,23.97518722186824,37.827426728598724,545.8465600571326,70.18580709730112,40.41693765525259,High,Drip
Sugarcane,Loam,Sub-Humid,Rabi,40.79016567242576,15.67372439289772,517.4364843587357,65.83097467435724,52.597886997399776,Low,Drip
